1451440861;50.8;18.3;17.3
1451440923;50.7;18.4;17.3
1451440984;50.8;18.3;17.3
1451441041;50.7;18.3;17.3
1451441104;50.7;18.3;17.3
1451441164;50.7;18.3;17.3
1451441227;50.8;18.3;17.3
1451441281;50.8;18.3;17.3
1451441344;50.7;18.3;17.3
1451441403;50.7;18.3;17.3
1451441460;50.7;18.3;17.3
1451441521;50.8;18.3;17.3
1451441584;50.7;18.2;17.2
1451441647;50.8;18.3;17.3
1451441709;50.8;18.3;17.3
1451441766;50.7;18.2;17.2
1451441824;50.8;18.2;17.2
1451441884;50.8;18.2;17.2
1451441944;50.7;18.2;17.2
1451442007;50.7;18.2;17.2
1451442062;50.7;18.2;17.2
1451442120;50.8;18.2;17.2
1451442180;50.7;18.2;17.2
1451442243;50.7;18.2;17.2
1451442303;50.7;18.2;17.2
1451442360;50.8;18.2;17.2
1451442420;50.8;18.2;17.2
1451442481;50.8;18.2;17.2
1451442543;50.7;18.2;17.2
1451442601;50.8;18.2;17.2
1451442661;50.8;18.2;17.2
1451442724;50.7;18.2;17.2
1451442781;50.8;18.1;17.1
1451442841;50.7;18.2;17.2
1451442905;50.7;18.1;17.1
1451442965;50.7;18.1;17.1
1451443021;50.6;18.1;17.1
1451443083;50.7;18.1;17.1
1451443142;50.7;18.1;17.1
1451443200;50.7;18.1;17.1
1451443265;50.8;18.1;17.1
1451443324;50.7;18.1;17.1
1451443381;50.7;18.1;17.1
1451443446;50.7;18.1;17.1
1451443503;50.7;18.1;17.1
1451443563;50.7;18.1;17.1
1451443621;50.8;18.1;17.1
1451443686;50.8;18.1;17.1
1451443743;50.8;18.1;17.1
1451443800;50.7;18.1;17.1
1451443860;50.8;18.1;17.1
1451443925;50.7;18.0;17.1
1451443983;50.7;18.0;17.1
1451444040;50.8;18.1;17.1
1451444104;50.7;18.0;17.1
1451444161;50.7;18.0;17.1
1451444221;50.6;18.0;17.0
1451444284;50.8;18.1;17.1
1451444341;50.6;18.0;17.0
1451444404;50.7;18.0;17.1
1451444464;50.7;18.0;17.1
1451444521;50.6;18.0;17.0
1451444583;50.7;18.0;17.1
1451444643;50.6;18.0;17.0
1451444708;50.7;18.0;17.1
1451444762;50.7;18.0;17.1
1451444824;50.7;18.0;17.1
1451444884;50.8;18.0;17.1
1451444945;50.7;18.0;17.1
1451445000;50.7;18.0;17.1
1451445060;50.5;18.0;17.0
1451445132;50.7;18.0;17.1
1451445181;50.7;18.0;17.1
1451445244;50.7;18.0;17.1
1451445304;50.7;18.0;17.1
1451445361;50.6;18.0;17.0
1451445424;50.7;18.0;17.1
1451445485;50.6;17.9;17.0
1451445541;50.7;17.9;17.0
1451445601;50.7;18.0;17.1
1451445661;50.6;17.9;17.0
1451445726;50.6;17.9;17.0
1451445781;50.6;17.9;17.0
1451445841;50.7;17.9;17.0
1451445905;50.7;17.9;17.0
1451445960;50.7;17.9;17.0
1451446021;50.7;17.9;17.0
1451446086;50.8;17.9;17.0
1451446144;50.7;17.9;17.0
1451446203;50.7;17.9;17.0
1451446260;50.8;17.9;17.0
1451446321;50.8;17.9;17.0
1451446383;50.8;17.9;17.0
1451446440;50.8;17.9;17.0
1451446505;50.8;17.9;17.0
1451446562;50.7;17.9;17.0
1451446620;50.8;17.9;17.0
1451446683;50.9;17.9;17.0
1451446743;50.8;17.9;17.0
1451446801;50.7;17.8;16.9
1451446864;50.8;17.8;16.9
1451446926;50.7;17.8;16.9
1451446983;50.8;17.9;17.0
1451447041;50.8;17.8;16.9
1451447101;50.7;17.8;16.9
1451447164;50.6;17.8;16.9
1451447223;50.6;17.8;16.9
1451447284;50.6;17.8;16.9
1451447342;50.6;17.8;16.9
1451447404;50.7;17.8;16.9
1451447462;50.6;17.8;16.9
1451447525;50.6;17.8;16.9
1451447581;50.6;17.8;16.9
1451447641;50.6;17.8;16.9
1451447704;50.6;17.8;16.9
1451447764;50.6;17.8;16.9
1451447825;50.6;17.8;16.9
1451447889;50.6;17.8;16.9
1451447943;50.6;17.8;16.9
1451448000;50.6;17.8;16.9
1451448060;50.5;17.8;16.9
1451448120;50.6;17.8;16.9
1451448182;50.6;17.8;16.9
1451448242;50.5;17.8;16.9
1451448304;50.4;17.8;16.9
1451448362;50.4;17.8;16.9
1451448432;50.4;17.8;16.9
1451448481;50.5;17.8;16.9
1451448544;50.4;17.8;16.9
1451448604;50.5;17.8;16.9
1451448666;50.5;17.8;16.9
1451448727;50.6;17.8;16.9
1451448781;50.4;17.7;16.8
1451448849;50.6;17.7;16.8
1451448904;50.4;17.7;16.8
1451448961;50.5;17.8;16.9
1451449021;50.5;17.7;16.8
1451449082;50.6;17.7;16.8
1451449141;50.7;17.7;16.8
1451449205;50.5;17.7;16.8
1451449261;50.5;17.7;16.8
1451449324;50.5;17.7;16.8
1451449384;50.6;17.7;16.8
1451449445;50.5;17.7;16.8
1451449504;50.6;17.7;16.8
1451449562;50.5;17.7;16.8
1451449624;50.5;17.7;16.8
1451449687;50.4;17.6;16.8
1451449741;50.5;17.6;16.8
1451449804;50.6;17.7;16.8
1451449860;50.6;17.7;16.8
1451449920;50.6;17.7;16.8
1451449980;50.6;17.7;16.8
1451450045;50.5;17.7;16.8
1451450103;50.6;17.6;16.8
1451450168;50.6;17.7;16.8
1451450228;50.6;17.7;16.8
1451450284;50.6;17.7;16.8
1451450342;50.5;17.6;16.8
1451450402;50.7;17.7;16.8
1451450462;50.6;17.6;16.8
1451450522;50.6;17.6;16.8
1451450585;50.4;17.6;16.8
1451450643;50.5;17.6;16.8
1451450703;50.5;17.6;16.8
1451450765;50.5;17.6;16.8
1451450822;50.5;17.6;16.8
1451450884;50.5;17.6;16.8
1451450944;50.5;17.6;16.8
1451451001;50.5;17.6;16.8
1451451064;50.5;17.6;16.8
1451451121;50.6;17.6;16.8
1451451182;50.6;17.6;16.8
1451451245;50.6;17.6;16.8
1451451307;50.5;17.6;16.8
1451451362;50.6;17.6;16.8
1451451422;50.5;17.6;16.8
1451451482;50.6;17.6;16.8
1451451542;50.4;17.6;16.8
1451451602;50.5;17.6;16.8
1451451662;50.5;17.6;16.8
1451451727;50.5;17.6;16.8
1451451781;50.5;17.6;16.8
1451451841;50.4;17.6;16.8
1451451901;50.4;17.6;16.8
1451451963;50.4;17.6;16.8
1451452031;50.5;17.6;16.8
1451452085;50.4;17.5;16.7
1451452145;50.6;17.6;16.8
1451452205;50.4;17.5;16.7
1451452265;50.4;17.5;16.7
1451452325;50.4;17.5;16.7
1451452385;50.4;17.5;16.7
1451452450;50.4;17.5;16.7
1451452504;50.5;17.5;16.7
1451452561;50.4;17.5;16.7
1451452624;50.4;17.5;16.7
1451452684;50.4;17.5;16.7
1451452744;50.5;17.5;16.7
1451452801;50.4;17.5;16.7
1451452861;50.4;17.5;16.7
1451452922;50.4;17.5;16.7
1451452982;50.5;17.5;16.7
1451453042;50.5;17.5;16.7
1451453102;50.4;17.5;16.7
1451453164;50.4;17.5;16.7
1451453223;50.3;17.5;16.7
1451453282;50.3;17.5;16.7
1451453343;50.3;17.5;16.7
1451453400;50.4;17.5;16.7
1451453460;50.3;17.5;16.7
1451453520;50.4;17.5;16.7
1451453585;50.2;17.4;16.6
1451453642;50.2;17.4;16.6
1451453702;50.1;17.4;16.6
1451453770;50.2;17.5;16.7
1451453830;50.2;17.5;16.7
1451453882;50.3;17.4;16.6
1451453942;50.1;17.4;16.6
1451454004;50.1;17.5;16.7
1451454067;50.2;17.4;16.6
1451454122;50.0;17.4;16.6
1451454187;50.1;17.4;16.6
1451454242;50.2;17.4;16.6
1451454303;50.1;17.4;16.6
1451454365;50.0;17.4;16.6
1451454420;50.0;17.4;16.6
1451454482;50.0;17.4;16.6
1451454547;50.2;17.4;16.6
1451454606;50.1;17.4;16.6
1451454661;50.2;17.4;16.6
1451454720;50.2;17.4;16.6
1451454786;50.2;17.4;16.6
1451454841;50.2;17.4;16.6
1451454901;50.2;17.4;16.6
1451454964;50.4;17.3;16.5
1451455022;50.7;17.4;16.6
1451455082;50.6;17.4;16.6
1451455142;50.4;17.4;16.6
1451455202;50.5;17.4;16.6
1451455262;50.5;17.3;16.5
1451455325;50.3;17.4;16.6
1451455387;50.5;17.4;16.6
1451455445;50.8;17.4;16.6
1451455507;50.6;17.5;16.7
1451455561;50.6;17.5;16.7
1451455624;50.7;17.4;16.6
1451455685;50.8;17.4;16.6
1451455744;50.9;17.5;16.7
1451455805;50.9;17.5;16.7
1451455860;50.9;17.5;16.7
1451455923;50.8;17.5;16.7
1451455981;50.7;17.5;16.7
1451456043;50.7;17.5;16.7
1451456105;50.6;17.5;16.7
1451456164;50.6;17.5;16.7
1451456224;50.6;17.5;16.7
1451456284;50.6;17.5;16.7
1451456342;50.5;17.5;16.7
1451456404;50.4;17.5;16.7
1451456462;50.3;17.6;16.8
1451456522;50.3;17.6;16.8
1451456590;50.3;17.5;16.7
1451456640;50.2;17.5;16.7
1451456703;50.2;17.6;16.8
1451456763;50.3;17.5;16.7
1451456820;50.1;17.5;16.7
1451456883;50.1;17.6;16.7
1451456943;49.9;17.5;16.7
1451457002;49.8;17.6;16.7
1451457061;49.9;17.6;16.7
1451457125;50.1;17.6;16.7
1451457185;50.4;17.6;16.8
1451457244;50.7;17.6;16.8
1451457302;50.8;17.6;16.8
1451457362;51.0;17.6;16.8
1451457425;51.2;17.6;16.8
1451457485;51.3;17.6;16.8
1451457545;51.3;17.6;16.8
1451457605;51.5;17.6;16.8
1451457660;51.6;17.6;16.8
1451457720;51.7;17.6;16.8
1451457780;51.8;17.6;16.8
1451457853;52.0;17.6;16.8
1451457905;52.0;17.6;16.8
1451457960;52.2;17.6;16.8
1451458022;52.4;17.7;16.9
1451458082;52.4;17.6;16.8
1451458142;52.6;17.7;16.9
1451458204;52.5;17.6;16.8
1451458264;52.7;17.7;16.9
1451458322;52.9;17.7;16.9
1451458382;53.0;17.7;16.9
1451458440;52.9;17.6;16.8
1451458500;53.2;17.7;16.9
1451458562;53.2;17.7;16.9
1451458622;53.3;17.7;16.9
1451458682;53.4;17.7;16.9
1451458747;53.4;17.7;16.9
1451458805;53.5;17.7;16.9
1451458861;53.6;17.7;16.9
1451458922;53.6;17.7;16.9
1451458982;53.8;17.7;16.9
1451459044;53.8;17.7;16.9
1451459102;53.9;17.7;16.9
1451459162;54.0;17.7;16.9
1451459221;54.1;17.8;17.0
1451459282;54.3;17.8;17.0
1451459344;54.4;17.8;17.0
1451459404;54.5;17.8;17.0
1451459464;54.7;17.8;17.0
1451459521;54.7;17.8;17.0
1451459581;55.0;17.9;17.1
1451459649;55.1;18.0;17.1
1451459701;55.2;18.0;17.1
1451459767;55.2;18.0;17.1
1451459824;55.3;18.0;17.1
1451459880;55.3;18.0;17.1
1451459940;55.3;18.0;17.1
1451460003;55.3;18.0;17.1
1451460060;55.3;17.9;17.1
1451460120;55.4;17.9;17.1
1451460186;55.3;18.0;17.1
1451460243;55.5;18.0;17.1
1451460302;55.5;18.0;17.1
1451460365;55.5;18.0;17.1
1451460394;36.2;18.9;17.4
1451464061;35.7;18.9;17.3
1451464083;35.9;19.1;17.5
1451464145;34.6;19.5;17.7
1451464203;33.6;19.8;17.9
1451464260;33.2;20.0;18.0
1451464325;32.6;20.2;18.1
1451464385;32.3;20.4;18.2
1451464441;32.1;20.5;18.3
1451464503;31.7;20.5;18.2
1451464560;31.9;20.6;18.3
1451464621;31.5;20.7;18.4
1451464680;31.5;20.7;18.4
1451464744;31.3;20.8;18.4
1451464801;31.3;20.8;18.4
1451464863;31.0;20.8;18.4
1451464926;30.8;20.8;18.4
1451464981;31.7;20.8;18.4
1451465046;32.0;20.9;18.5
1451465100;32.3;21.0;18.6
1451465165;32.6;21.0;18.6
1451465224;32.3;21.0;18.6
1451465284;31.4;21.0;18.5
1451465341;32.0;21.1;18.6
1451465401;31.8;21.1;18.6
1451465464;33.7;21.1;18.7
1451465529;32.0;21.1;18.6
1451465581;31.1;21.1;18.6
1451465642;31.3;21.1;18.6
1451465702;31.7;21.1;18.6
1451465762;31.4;21.2;18.7
1451465820;31.2;21.2;18.7
1451465880;31.0;21.2;18.7
1451465943;31.4;21.1;18.6
1451466003;31.5;21.1;18.6
1451466060;31.4;21.1;18.6
1451466122;31.2;21.1;18.6
1451466183;31.6;21.1;18.6
1451466243;31.4;21.1;18.6
1451466300;31.1;21.1;18.6
1451466365;31.4;21.1;18.6
1451466430;31.4;21.1;18.6
1451466482;31.4;21.1;18.6
1451466542;31.1;21.1;18.6
1451466604;31.1;21.1;18.6
1451466661;31.4;21.2;18.7
1451466721;32.2;21.2;18.7
1451466784;32.2;21.2;18.7
1451466844;32.3;21.3;18.8
1451466904;32.9;21.3;18.8
1451466962;32.6;21.4;18.8
1451467020;32.6;21.5;18.9
1451467080;32.5;21.6;19.0
1451467142;32.4;21.6;19.0
1451467207;32.4;21.6;19.0
1451467262;32.3;21.7;19.0
1451467324;32.3;21.7;19.0
1451467381;32.2;21.7;19.0
1451467442;32.2;21.7;19.0
1451467507;32.2;21.7;19.0
1451467561;32.1;21.7;19.0
1451467625;32.1;21.7;19.0
1451467683;32.0;21.7;19.0
1451467743;32.0;21.7;19.0
1451467804;32.0;21.7;19.0
1451467861;31.9;21.8;19.1
1451467922;31.9;21.8;19.1
1451467981;31.9;21.8;19.1
1451468043;31.9;21.8;19.1
1451468103;31.9;21.8;19.1
1451468161;33.6;21.8;19.1
1451468223;32.1;21.8;19.1
1451468283;32.4;21.8;19.1
1451468343;32.8;21.8;19.1
1451468401;32.8;21.8;19.1
1451468464;32.9;21.9;19.2
1451468526;32.9;21.9;19.2
1451468580;33.0;21.9;19.2
1451468643;33.1;22.0;19.2
1451468703;33.1;22.0;19.2
1451468765;33.2;22.0;19.2
1451468820;33.1;22.1;19.3
1451468880;33.3;22.1;19.3
1451468940;33.2;22.1;19.3
1451469003;33.3;22.2;19.4
1451469063;33.2;22.2;19.4
1451469120;33.3;22.3;19.4
1451469183;32.2;22.2;19.3
1451469243;31.9;22.2;19.3
1451469300;31.8;22.2;19.3
1451469363;32.6;22.2;19.3
1451469424;33.0;22.2;19.4
1451469481;33.2;22.1;19.3
1451469541;33.3;22.2;19.4
1451469602;34.4;22.1;19.4
1451469664;33.5;22.1;19.3
1451469724;35.0;22.2;19.4
1451469784;33.8;22.2;19.4
1451469844;33.9;22.2;19.4
1451469904;33.6;22.1;19.3
1451469961;33.2;22.1;19.3
1451470024;33.4;22.1;19.3
1451470087;33.1;22.1;19.3
1451470140;33.1;22.1;19.3
1451470207;33.1;22.1;19.3
1451470267;33.2;22.1;19.3
1451470321;33.0;22.1;19.3
1451470381;33.0;22.1;19.3
1451470444;33.0;22.2;19.4
1451470507;32.9;22.3;19.4
1451470564;32.8;22.3;19.4
1451470622;32.7;22.4;19.5
1451470682;32.5;22.4;19.5
1451470742;32.4;22.4;19.5
1451470802;32.7;22.5;19.5
1451470862;32.7;22.5;19.5
1451470920;32.7;22.5;19.5
1451470980;32.7;22.5;19.5
1451471040;34.2;22.6;19.7
1451471103;32.6;22.6;19.6
1451471163;33.3;22.6;19.6
1451471221;32.7;22.6;19.6
1451471281;33.1;22.7;19.7
1451471343;32.6;22.7;19.7
1451471401;32.7;22.7;19.7
1451471463;32.5;22.7;19.7
1451471525;32.5;22.8;19.7
1451471586;32.4;22.8;19.7
1451471646;32.4;22.8;19.7
1451471706;32.6;22.8;19.7
1451471764;32.4;22.8;19.7
1451471823;32.5;22.9;19.8
1451471881;32.3;22.8;19.7
1451471942;32.3;22.8;19.7
1451472004;32.4;22.9;19.8
1451472067;32.3;22.9;19.8
1451472121;32.3;22.9;19.8
1451472183;32.5;22.9;19.8
1451472244;32.3;22.9;19.8
1451472306;32.5;22.9;19.8
1451472362;32.6;22.9;19.8
1451472425;32.5;22.9;19.8
1451472482;32.5;22.9;19.8
1451472542;32.4;22.9;19.8
1451472603;32.6;22.9;19.8
1451472663;32.4;22.9;19.8
1451472720;32.5;22.9;19.8
1451472783;32.5;22.9;19.8
1451472840;32.1;22.9;19.8
1451472904;31.9;22.8;19.7
1451472964;31.6;22.8;19.7
1451473023;31.6;22.7;19.6
1451473080;31.5;22.7;19.6
1451473143;31.4;22.6;19.5
1451473200;31.3;22.5;19.5
1451473260;31.4;22.5;19.5
1451473326;31.3;22.4;19.4
1451473391;31.3;22.4;19.4
1451473440;31.4;22.3;19.4
1451473503;31.4;22.3;19.4
1451473562;31.3;22.3;19.4
1451473627;31.3;22.2;19.3
1451473680;31.4;22.3;19.4
1451473742;31.5;22.2;19.3
1451473802;31.4;22.2;19.3
1451473863;31.6;22.2;19.3
1451473922;31.5;22.2;19.3
1451473983;31.5;22.1;19.2
1451474040;31.6;22.1;19.2
1451474103;31.6;22.1;19.2
1451474166;31.6;22.1;19.2
1451474224;31.8;22.1;19.2
1451474287;31.6;22.0;19.2
1451474345;31.6;22.0;19.2
1451474402;31.6;22.0;19.2
1451474467;31.5;22.0;19.2
1451474527;31.7;22.0;19.2
1451474582;31.8;21.9;19.1
1451474645;31.8;21.9;19.1
1451474710;32.0;22.0;19.2
1451474762;32.0;22.0;19.2
1451474824;31.8;22.1;19.2
1451474881;31.8;22.0;19.2
1451474945;31.7;22.0;19.2
1451475006;31.8;22.0;19.2
1451475060;31.7;22.0;19.2
1451475123;31.8;21.9;19.1
1451475184;31.8;21.9;19.1
1451475241;31.8;21.9;19.1
1451475307;31.8;21.8;19.1
1451475369;31.8;21.8;19.1
1451475421;31.9;21.8;19.1
1451475486;31.9;21.8;19.1
1451475544;31.9;21.8;19.1
1451475601;31.9;21.8;19.1
1451475669;32.0;21.8;19.1
1451475721;32.0;21.8;19.1
1451475783;32.0;21.8;19.1
1451475843;32.0;21.8;19.1
1451475901;32.0;21.8;19.1
1451475963;32.0;21.8;19.1
1451476030;32.1;21.8;19.1
1451476090;32.1;21.8;19.1
1451476142;32.1;21.7;19.0
1451476202;32.1;21.8;19.1
1451476261;32.1;21.8;19.1
1451476323;32.1;21.8;19.1
1451476380;32.2;21.7;19.0
1451476440;32.2;21.7;19.0
1451476503;32.3;21.7;19.0
1451476561;32.3;21.7;19.0
1451476621;32.3;21.7;19.0
1451476684;32.3;21.7;19.0
1451476744;32.3;21.7;19.0
1451476805;32.3;21.7;19.0
1451476862;32.5;21.7;19.0
1451476922;32.5;21.7;19.0
1451476982;32.5;21.7;19.0
1451477042;32.5;21.7;19.0
1451477100;32.5;21.7;19.0
1451477164;32.4;21.6;19.0
1451477224;36.0;21.7;19.2
1451477284;33.2;21.7;19.1
1451477343;33.6;21.8;19.1
1451477401;34.1;21.8;19.2
1451477461;33.2;21.9;19.2
1451477522;33.2;22.0;19.2
1451477580;33.0;22.1;19.3
1451477648;34.1;22.2;19.4
1451477700;33.1;22.2;19.4
1451477763;32.9;22.3;19.4
1451477826;32.7;22.4;19.5
1451477884;32.6;22.4;19.5
1451477944;32.5;22.4;19.5
1451478001;32.5;22.4;19.5
1451478067;32.6;22.5;19.5
1451478125;32.6;22.5;19.5
1451478185;32.8;22.5;19.5
1451478240;32.6;22.5;19.5
1451478305;32.7;22.5;19.5
1451478360;32.6;22.5;19.5
1451478420;32.6;22.5;19.5
1451478484;32.6;22.6;19.6
1451478545;32.7;22.5;19.5
1451478607;32.8;22.5;19.5
1451478666;32.7;22.5;19.5
1451478723;33.0;22.6;19.6
1451478781;32.7;22.6;19.6
1451478844;32.7;22.6;19.6
1451478904;32.7;22.6;19.6
1451478965;32.7;22.6;19.6
1451479021;32.8;22.6;19.6
1451479082;32.7;22.6;19.6
1451479142;32.7;22.6;19.6
1451479205;32.6;22.6;19.6
1451479265;32.6;22.6;19.6
1451479322;32.7;22.7;19.7
1451479382;32.7;22.7;19.7
1451479445;32.6;22.7;19.7
1451479504;32.5;22.7;19.7
1451479565;32.7;22.7;19.7
1451479620;32.7;22.8;19.7
1451479687;32.9;22.8;19.7
1451479747;32.9;22.8;19.7
1451479806;32.7;22.9;19.8
1451479860;32.4;22.8;19.7
1451479925;32.5;22.9;19.8
1451479980;32.5;22.9;19.8
1451480040;32.5;22.9;19.8
1451480105;33.0;23.0;19.9
1451480160;32.4;23.0;19.8
1451480225;32.7;23.0;19.9
1451480282;32.5;23.0;19.8
1451480344;32.3;22.9;19.8
1451480404;32.3;22.9;19.8
1451480464;32.3;22.9;19.8
1451480521;32.3;22.9;19.8
1451480584;32.3;22.8;19.7
1451480643;32.2;22.8;19.7
1451480700;32.3;22.8;19.7
1451480760;32.3;22.8;19.7
1451480823;32.3;22.7;19.6
1451480881;32.3;22.8;19.7
1451480946;32.2;22.7;19.6
1451481003;32.3;22.7;19.6
1451481063;32.2;22.7;19.6
1451481126;32.2;22.8;19.7
1451481183;32.3;22.7;19.6
1451481246;32.3;22.7;19.6
1451481301;32.2;22.8;19.7
1451481360;32.3;22.7;19.6
1451481420;32.3;22.7;19.6
1451481482;32.3;22.7;19.6
1451481543;32.3;22.7;19.6
1451481605;32.3;22.7;19.6
1451481662;32.3;22.7;19.6
1451481722;32.3;22.7;19.6
1451481784;32.3;22.7;19.6
1451481841;32.4;22.7;19.7
1451481903;32.3;22.6;19.6
1451481963;32.4;22.7;19.7
1451482026;32.4;22.7;19.7
1451482083;32.4;22.7;19.7
1451482146;32.3;22.7;19.6
1451482201;32.3;22.6;19.6
1451482263;32.3;22.7;19.6
1451482326;32.2;22.6;19.6
1451482380;32.3;22.6;19.6
1451482442;32.3;22.6;19.6
1451482501;32.2;22.6;19.6
1451482561;37.2;22.6;19.8
1451482620;33.3;22.6;19.6
1451482680;33.2;22.7;19.7
1451482743;34.2;22.7;19.7
1451482800;32.6;22.7;19.7
1451482863;32.5;22.7;19.7
1451482920;33.0;22.8;19.7
1451482980;32.5;22.7;19.7
1451483042;32.5;22.7;19.7
1451483102;32.4;22.8;19.7
1451483160;32.4;22.8;19.7
1451483220;32.4;22.8;19.7
1451483283;32.4;22.8;19.7
1451483340;32.3;22.8;19.7
1451483400;32.7;22.8;19.7
1451483463;32.5;22.8;19.7
1451483520;32.5;22.8;19.7
1451483580;32.5;22.8;19.7
1451483640;32.8;22.8;19.7
1451483702;32.8;22.8;19.7
1451483765;32.6;22.8;19.7
1451483822;32.5;22.9;19.8
1451483880;32.5;22.9;19.8
1451483940;32.5;22.9;19.8
1451484000;32.5;22.9;19.8
1451484060;32.6;22.9;19.8
1451484122;32.4;22.8;19.7
1451484184;32.6;22.9;19.8
1451484241;33.1;22.9;19.8
1451484304;32.6;22.9;19.8
1451484369;32.6;22.9;19.8
1451484423;32.8;22.9;19.8
1451484480;32.5;22.9;19.8
1451484543;32.6;22.9;19.8
1451484600;32.5;22.9;19.8
1451484660;33.2;22.9;19.8
1451484720;32.5;22.9;19.8
1451484785;32.5;22.9;19.8
1451484843;32.4;23.0;19.8
1451484911;32.3;23.0;19.8
1451484970;32.4;23.0;19.8
